epoch 0,  actor_loss: 105.5868,  critic_loss: 24.2789, cost_time: 1.8379, best_solution: 0,od: 2.9347, eqity: 2.7326,rad: 11.7176
epoch 139,  actor_loss: -25.2495,  critic_loss: 27.0006, cost_time: 1.4741, best_solution: [14.007619857788086],od: 11.5316, eqity: 7.4930,rad: 26.7868
epoch 140,  actor_loss: -59.9004,  critic_loss: 33.1335, cost_time: 1.4421, best_solution: [14.007619857788086],od: 9.9650, eqity: 6.4224,rad: 26.8604
epoch 141,  actor_loss: -62.5327,  critic_loss: 31.2037, cost_time: 1.3970, best_solution: [14.007619857788086],od: 9.4929, eqity: 6.5044,rad: 30.2181
epoch 142,  actor_loss: 200.7455,  critic_loss: 67.7623, cost_time: 1.6369, best_solution: [14.007619857788086],od: 17.6927, eqity: 9.4648,rad: 36.3135
17.6927442997694 9.464823797345161 36.3134731054306
epoch 143,  actor_loss: 140.7209,  critic_loss: 61.3674, cost_time: 1.6805, best_solution: [18.732027053833008],od: 15.3165, eqity: 8.0622,rad: 35.7775
epoch 144,  actor_loss: -79.4795,  critic_loss: 37.3722, cost_time: 1.4272, best_solution: [18.732027053833008],od: 7.7337, eqity: 5.4627,rad: 23.5267
epoch 145,  actor_loss: 27.0788,  critic_loss: 40.7530, cost_time: 1.4306, best_solution: [18.732027053833008],od: 11.4253, eqity: 6.1587,rad: 29.8109
epoch 146,  actor_loss: 103.4299,  critic_loss: 29.5708, cost_time: 1.5037, best_solution: [18.732027053833008],od: 13.8121, eqity: 8.2146,rad: 26.6805
epoch 147,  actor_loss: 58.1444,  critic_loss: 45.0522, cost_time: 1.4523, best_solution: [18.732027053833008],od: 12.4800, eqity: 7.3286,rad: 32.4437
epoch 148,  actor_loss: -41.9768,  critic_loss: 24.7270, cost_time: 1.4738, best_solution: [18.732027053833008],od: 9.8070, eqity: 7.0291,rad: 22.0251
