epoch 0,  actor_loss: 135.2099,  critic_loss: 47.6246, cost_time: 5.7734, best_solution: 0,od: 5.5084, eqity: 4.0563,rad: 23.4291
epoch 97,  actor_loss: 77.4459,  critic_loss: 37.5417, cost_time: 6.2560, best_solution: [12.354776382446289],od: 9.5034, eqity: 6.8575,rad: 19.0322
epoch 98,  actor_loss: 21.0509,  critic_loss: 26.7734, cost_time: 5.0347, best_solution: [12.354776382446289],od: 6.1648, eqity: 4.2910,rad: 23.3767
epoch 99,  actor_loss: 132.6692,  critic_loss: 40.4830, cost_time: 5.7152, best_solution: [12.354776382446289],od: 9.1625, eqity: 6.1890,rad: 25.2852
epoch 100,  actor_loss: 114.5259,  critic_loss: 32.6796, cost_time: 5.9846, best_solution: [12.354776382446289],od: 7.6698, eqity: 6.1780,rad: 24.1499
epoch 101,  actor_loss: 268.9103,  critic_loss: 113.4209, cost_time: 6.1633, best_solution: [12.354776382446289],od: 12.6303, eqity: 7.5031,rad: 29.6957
12.630326440557837 7.5030504278838634 29.695666909217834
epoch 102,  actor_loss: 133.8414,  critic_loss: 34.3553, cost_time: 5.3901, best_solution: [13.824132919311523],od: 9.3468, eqity: 7.2364,rad: 28.1068
epoch 103,  actor_loss: 79.3713,  critic_loss: 24.3454, cost_time: 5.8593, best_solution: [13.824132919311523],od: 8.2710, eqity: 6.5843,rad: 27.3124
epoch 104,  actor_loss: 122.1291,  critic_loss: 49.4615, cost_time: 5.9986, best_solution: [13.824132919311523],od: 9.8367, eqity: 6.5127,rad: 16.7553
epoch 105,  actor_loss: 15.8517,  critic_loss: 29.1264, cost_time: 5.4410, best_solution: [13.824132919311523],od: 7.8047, eqity: 5.1323,rad: 23.2579
epoch 106,  actor_loss: -6.0138,  critic_loss: 35.1503, cost_time: 5.0270, best_solution: [13.824132919311523],od: 7.5412, eqity: 5.1420,rad: 18.5802
epoch 107,  actor_loss: -14.0158,  critic_loss: 34.1461, cost_time: 5.3903, best_solution: [13.824132919311523],od: 6.9479, eqity: 5.5000,rad: 21.4154
epoch 108,  actor_loss: -45.2284,  critic_loss: 24.1565, cost_time: 4.9734, best_solution: [13.824132919311523],od: 6.1819, eqity: 5.5486,rad: 15.7721
epoch 109,  actor_loss: 77.9492,  critic_loss: 39.9170, cost_time: 5.5113, best_solution: [13.824132919311523],od: 10.7367, eqity: 6.2935,rad: 29.5245
epoch 110,  actor_loss: 62.5751,  critic_loss: 46.4879, cost_time: 5.7907, best_solution: [13.824132919311523],od: 9.8143, eqity: 6.1322,rad: 29.0860
epoch 111,  actor_loss: 45.8595,  critic_loss: 47.4056, cost_time: 5.2682, best_solution: [13.824132919311523],od: 9.0694, eqity: 4.7315,rad: 16.9389
epoch 112,  actor_loss: 79.1817,  critic_loss: 50.2114, cost_time: 5.6262, best_solution: [13.824132919311523],od: 11.4118, eqity: 7.0797,rad: 26.6420
epoch 113,  actor_loss: -14.4664,  critic_loss: 33.5455, cost_time: 5.5336, best_solution: [13.824132919311523],od: 8.5939, eqity: 6.1264,rad: 22.6347
epoch 114,  actor_loss: -30.4776,  critic_loss: 35.2634, cost_time: 5.4275, best_solution: [13.824132919311523],od: 8.3054, eqity: 4.7666,rad: 26.8604
epoch 115,  actor_loss: -31.5656,  critic_loss: 35.9628, cost_time: 5.6800, best_solution: [13.824132919311523],od: 8.4761, eqity: 6.0242,rad: 18.5802
epoch 116,  actor_loss: -14.2917,  critic_loss: 21.4893, cost_time: 5.9263, best_solution: [13.824132919311523],od: 9.1777, eqity: 6.2065,rad: 28.2780
epoch 117,  actor_loss: -24.1774,  critic_loss: 28.1676, cost_time: 5.1409, best_solution: [13.824132919311523],od: 8.0398, eqity: 6.0241,rad: 27.0628
epoch 118,  actor_loss: 38.8618,  critic_loss: 28.1588, cost_time: 5.5429, best_solution: [13.824132919311523],od: 9.6834, eqity: 6.4810,rad: 23.5403
epoch 119,  actor_loss: 26.3311,  critic_loss: 24.4471, cost_time: 5.3853, best_solution: [13.824132919311523],od: 8.5772, eqity: 5.7198,rad: 24.6620
epoch 120,  actor_loss: 22.4801,  critic_loss: 29.5151, cost_time: 5.3276, best_solution: [13.824132919311523],od: 7.9499, eqity: 5.5841,rad: 21.4154
epoch 121,  actor_loss: 52.2508,  critic_loss: 31.6530, cost_time: 5.7120, best_solution: [13.824132919311523],od: 9.9345, eqity: 7.1443,rad: 27.4972
epoch 122,  actor_loss: 21.2105,  critic_loss: 26.0343, cost_time: 5.5184, best_solution: [13.824132919311523],od: 8.0210, eqity: 5.4993,rad: 27.4836
epoch 123,  actor_loss: 67.5932,  critic_loss: 31.2204, cost_time: 5.6658, best_solution: [13.824132919311523],od: 9.6306, eqity: 6.7067,rad: 34.9830
epoch 124,  actor_loss: 139.5357,  critic_loss: 58.6801, cost_time: 5.8514, best_solution: [13.824132919311523],od: 12.3584, eqity: 7.4098,rad: 30.6701
epoch 125,  actor_loss: 103.6694,  critic_loss: 44.2380, cost_time: 5.7914, best_solution: [13.824132919311523],od: 11.5199, eqity: 6.2726,rad: 29.5245
epoch 126,  actor_loss: 82.5104,  critic_loss: 36.7606, cost_time: 6.2030, best_solution: [13.824132919311523],od: 11.5027, eqity: 7.8292,rad: 29.7060
epoch 127,  actor_loss: 19.8090,  critic_loss: 41.3447, cost_time: 5.7524, best_solution: [13.824132919311523],od: 10.4096, eqity: 6.6672,rad: 27.8627
epoch 128,  actor_loss: -45.1880,  critic_loss: 18.1887, cost_time: 5.7708, best_solution: [13.824132919311523],od: 9.0765, eqity: 6.3799,rad: 31.2046
epoch 129,  actor_loss: -19.5947,  critic_loss: 36.0629, cost_time: 5.7169, best_solution: [13.824132919311523],od: 9.7258, eqity: 5.5721,rad: 30.1341
epoch 130,  actor_loss: 88.5019,  critic_loss: 38.0236, cost_time: 5.7218, best_solution: [13.824132919311523],od: 13.3160, eqity: 6.2866,rad: 29.3485
13.315959529601969 6.28656667470932 29.348491072654724
epoch 131,  actor_loss: 9.3597,  critic_loss: 34.3617, cost_time: 5.8869, best_solution: [14.216273307800293],od: 11.2225, eqity: 7.3815,rad: 26.6244
epoch 132,  actor_loss: 38.6867,  critic_loss: 30.0340, cost_time: 6.4722, best_solution: [14.216273307800293],od: 12.1663, eqity: 7.9696,rad: 31.9902
epoch 133,  actor_loss: 44.4385,  critic_loss: 32.7514, cost_time: 6.1413, best_solution: [14.216273307800293],od: 12.4144, eqity: 7.7150,rad: 29.6957
epoch 134,  actor_loss: 3.2348,  critic_loss: 27.8152, cost_time: 6.0207, best_solution: [14.216273307800293],od: 11.6685, eqity: 7.8189,rad: 28.9988
epoch 135,  actor_loss: -65.1511,  critic_loss: 45.4997, cost_time: 5.4547, best_solution: [14.216273307800293],od: 9.2395, eqity: 6.4497,rad: 32.6926
epoch 136,  actor_loss: 26.8415,  critic_loss: 46.6870, cost_time: 6.2484, best_solution: [14.216273307800293],od: 11.0423, eqity: 8.0829,rad: 24.0763
epoch 137,  actor_loss: -52.5156,  critic_loss: 31.1715, cost_time: 5.9633, best_solution: [14.216273307800293],od: 8.6812, eqity: 7.8322,rad: 23.4427
epoch 138,  actor_loss: -18.5406,  critic_loss: 26.5332, cost_time: 5.8020, best_solution: [14.216273307800293],od: 8.5759, eqity: 6.7536,rad: 21.1570
epoch 139,  actor_loss: 159.9683,  critic_loss: 57.7594, cost_time: 5.8870, best_solution: [14.216273307800293],od: 13.6846, eqity: 7.8881,rad: 32.9662
13.684624649584293 7.888070046901703 32.96616268157959
epoch 140,  actor_loss: 120.1939,  critic_loss: 50.4731, cost_time: 6.3412, best_solution: [15.033123970031738],od: 11.1390, eqity: 7.9294,rad: 27.5948
epoch 141,  actor_loss: 176.1601,  critic_loss: 58.4969, cost_time: 6.7219, best_solution: [15.033123970031738],od: 13.6464, eqity: 8.6307,rad: 26.8004
epoch 142,  actor_loss: 207.4468,  critic_loss: 86.8580, cost_time: 6.3452, best_solution: [15.033123970031738],od: 14.9928, eqity: 8.3286,rad: 32.4437
14.992780163884163 8.328647255897522 32.44372606277466
epoch 143,  actor_loss: 8.8628,  critic_loss: 19.8097, cost_time: 5.5255, best_solution: [16.071462631225586],od: 8.4163, eqity: 6.4091,rad: 17.7993
epoch 144,  actor_loss: 95.8912,  critic_loss: 45.0422, cost_time: 6.3472, best_solution: [16.071462631225586],od: 11.7699, eqity: 6.7935,rad: 21.1570
epoch 145,  actor_loss: 113.6748,  critic_loss: 37.0997, cost_time: 6.2025, best_solution: [16.071462631225586],od: 12.9836, eqity: 8.4612,rad: 34.4710
epoch 146,  actor_loss: 14.0117,  critic_loss: 36.0883, cost_time: 5.5716, best_solution: [16.071462631225586],od: 9.9079, eqity: 6.0799,rad: 23.8811
epoch 147,  actor_loss: 54.4816,  critic_loss: 43.3978, cost_time: 6.2318, best_solution: [16.071462631225586],od: 11.5594, eqity: 7.0136,rad: 29.5349
epoch 148,  actor_loss: 68.0468,  critic_loss: 49.1420, cost_time: 6.0390, best_solution: [16.071462631225586],od: 12.6177, eqity: 6.7188,rad: 25.2852
epoch 149,  actor_loss: -33.9423,  critic_loss: 31.6917, cost_time: 6.1639, best_solution: [16.071462631225586],od: 10.5111, eqity: 7.0403,rad: 24.7731
epoch 150,  actor_loss: -44.6917,  critic_loss: 33.2927, cost_time: 5.6822, best_solution: [16.071462631225586],od: 10.1273, eqity: 6.7361,rad: 29.7288
epoch 151,  actor_loss: -4.5410,  critic_loss: 56.3741, cost_time: 5.8271, best_solution: [16.071462631225586],od: 11.1668, eqity: 7.4989,rad: 30.4165
epoch 152,  actor_loss: 6.8819,  critic_loss: 46.4815, cost_time: 6.1902, best_solution: [16.071462631225586],od: 11.5489, eqity: 6.6203,rad: 21.0595
epoch 153,  actor_loss: 35.0461,  critic_loss: 29.4398, cost_time: 6.2336, best_solution: [16.071462631225586],od: 12.0479, eqity: 8.4892,rad: 23.9787
epoch 154,  actor_loss: 13.0744,  critic_loss: 41.0299, cost_time: 6.7734, best_solution: [16.071462631225586],od: 11.0434, eqity: 7.5613,rad: 23.0083
epoch 155,  actor_loss: 82.6972,  critic_loss: 40.5986, cost_time: 6.5952, best_solution: [16.071462631225586],od: 13.0155, eqity: 8.0141,rad: 26.8004
epoch 156,  actor_loss: 164.4401,  critic_loss: 82.1261, cost_time: 6.4949, best_solution: [16.071462631225586],od: 15.2356, eqity: 8.1594,rad: 34.0190
15.23555002734065 8.159449635073543 34.01896381378174
epoch 157,  actor_loss: 82.8683,  critic_loss: 43.2664, cost_time: 6.1789, best_solution: [16.406282424926758],od: 13.1870, eqity: 6.9223,rad: 23.1843
epoch 158,  actor_loss: 97.0908,  critic_loss: 33.7330, cost_time: 6.8010, best_solution: [16.406282424926758],od: 14.4163, eqity: 8.4259,rad: 28.7301
