epoch 0,  actor_loss: 257.4099,  critic_loss: 55.3905, cost_time: 39.4169, best_solution: 0,od: 6.4475, eqity: 6.3240,rad: 17.1025
epoch 119,  actor_loss: 194.0223,  critic_loss: 47.7383, cost_time: 46.7346, best_solution: [15.076960563659668],od: 16.7024, eqity: 12.6071,rad: 31.5517
epoch 120,  actor_loss: 297.7458,  critic_loss: 54.8113, cost_time: 50.4518, best_solution: [15.076960563659668],od: 25.4349, eqity: 14.9484,rad: 38.7839
25.434865318238735 14.948431760072708 38.783902406692505
epoch 121,  actor_loss: 151.8216,  critic_loss: 33.6423, cost_time: 45.4770, best_solution: [18.3806209564209],od: 13.9126, eqity: 10.5342,rad: 28.7301
epoch 122,  actor_loss: 160.9664,  critic_loss: 52.0262, cost_time: 40.4959, best_solution: [18.3806209564209],od: 14.1546, eqity: 10.1001,rad: 20.1917
epoch 123,  actor_loss: 221.6125,  critic_loss: 51.2614, cost_time: 13.7090, best_solution: [18.3806209564209],od: 15.1321, eqity: 13.6608,rad: 28.1068
epoch 124,  actor_loss: 105.2552,  critic_loss: 31.1572, cost_time: 13.4702, best_solution: [18.3806209564209],od: 17.5014, eqity: 11.1973,rad: 33.6033
epoch 125,  actor_loss: 15.1226,  critic_loss: 48.1000, cost_time: 2.1969, best_solution: [18.3806209564209],od: 11.9428, eqity: 9.4489,rad: 17.1761
epoch 126,  actor_loss: 77.9700,  critic_loss: 29.5786, cost_time: 2.6176, best_solution: [18.3806209564209],od: 16.8245, eqity: 13.2301,rad: 29.3397
epoch 127,  actor_loss: -72.4279,  critic_loss: 39.9138, cost_time: 42.2865, best_solution: [18.3806209564209],od: 11.7747, eqity: 9.5720,rad: 27.0056
epoch 128,  actor_loss: -74.2891,  critic_loss: 52.7708, cost_time: 45.8194, best_solution: [18.3806209564209],od: 12.7924, eqity: 9.8914,rad: 21.8539
epoch 129,  actor_loss: -28.7039,  critic_loss: 39.7418, cost_time: 45.9057, best_solution: [18.3806209564209],od: 16.5217, eqity: 12.5643,rad: 34.3734
epoch 130,  actor_loss: -55.5448,  critic_loss: 38.4349, cost_time: 46.5981, best_solution: [18.3806209564209],od: 13.4791, eqity: 11.0781,rad: 33.5654
epoch 131,  actor_loss: 14.7902,  critic_loss: 32.8558, cost_time: 50.3504, best_solution: [18.3806209564209],od: 19.2629, eqity: 12.3906,rad: 38.3455
epoch 132,  actor_loss: 30.6377,  critic_loss: 47.1356, cost_time: 47.3136, best_solution: [18.3806209564209],od: 16.1579, eqity: 11.0113,rad: 29.5245
epoch 133,  actor_loss: 99.4282,  critic_loss: 64.2264, cost_time: 47.3378, best_solution: [18.3806209564209],od: 13.9232, eqity: 11.6917,rad: 24.3284
epoch 134,  actor_loss: 76.1613,  critic_loss: 33.9666, cost_time: 2.0101, best_solution: [18.3806209564209],od: 15.1909, eqity: 10.3691,rad: 23.1868
epoch 135,  actor_loss: 123.2424,  critic_loss: 40.2908, cost_time: 13.3960, best_solution: [18.3806209564209],od: 16.6046, eqity: 11.4574,rad: 29.8804
epoch 136,  actor_loss: 80.5446,  critic_loss: 34.8810, cost_time: 1.9839, best_solution: [18.3806209564209],od: 13.4859, eqity: 10.7825,rad: 30.4992
epoch 137,  actor_loss: 166.4230,  critic_loss: 49.2659, cost_time: 2.2650, best_solution: [18.3806209564209],od: 16.0692, eqity: 13.3644,rad: 24.7731
epoch 138,  actor_loss: 26.3478,  critic_loss: 36.2106, cost_time: 40.2728, best_solution: [18.3806209564209],od: 15.1556, eqity: 10.9021,rad: 25.9263
epoch 139,  actor_loss: 91.9576,  critic_loss: 37.7835, cost_time: 48.9733, best_solution: [18.3806209564209],od: 20.8158, eqity: 13.9460,rad: 33.9350
epoch 140,  actor_loss: -18.5012,  critic_loss: 55.0415, cost_time: 46.3460, best_solution: [18.3806209564209],od: 13.4886, eqity: 10.4506,rad: 19.9242
epoch 141,  actor_loss: 49.8748,  critic_loss: 44.5285, cost_time: 46.6141, best_solution: [18.3806209564209],od: 16.7178, eqity: 13.0405,rad: 32.8825
epoch 142,  actor_loss: -50.0119,  critic_loss: 45.3101, cost_time: 42.4417, best_solution: [18.3806209564209],od: 14.1985, eqity: 9.9629,rad: 25.4791
epoch 143,  actor_loss: 44.7283,  critic_loss: 41.1242, cost_time: 49.6693, best_solution: [18.3806209564209],od: 19.2587, eqity: 12.6933,rad: 29.6221
epoch 144,  actor_loss: 11.9609,  critic_loss: 57.1109, cost_time: 42.3518, best_solution: [18.3806209564209],od: 13.7504, eqity: 9.1337,rad: 17.5412
epoch 145,  actor_loss: 191.3163,  critic_loss: 38.9829, cost_time: 11.3140, best_solution: [18.3806209564209],od: 19.7682, eqity: 15.4343,rad: 33.1406
epoch 146,  actor_loss: 104.6583,  critic_loss: 46.3801, cost_time: 13.4687, best_solution: [18.3806209564209],od: 18.8371, eqity: 11.1932,rad: 26.3611
epoch 147,  actor_loss: 132.0918,  critic_loss: 45.3124, cost_time: 2.4535, best_solution: [18.3806209564209],od: 22.5775, eqity: 12.3844,rad: 31.1133
